id,acc_app_id,area,acc_activity_id,level2,actividad,organization_name
16632,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16633,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16634,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16635,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16636,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16654,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16656,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16657,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16658,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16659,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16660,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16661,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16662,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16663,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16664,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16665,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16666,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16667,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16668,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16669,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16670,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16671,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16672,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16673,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16674,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16675,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16676,505,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
16677,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16678,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16679,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16680,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16681,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16682,1238,CERTIFICACIÓN,6,1013,PRODUCTOS,SICALECUADOR S.A.
16683,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16684,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16685,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16686,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16687,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16688,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16689,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16690,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16691,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16692,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16693,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16694,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16695,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16696,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16697,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16698,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16699,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16700,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16701,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16702,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16703,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16704,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16705,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16706,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16707,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16708,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16709,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16710,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16711,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16712,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16713,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16714,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16715,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16716,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16717,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16718,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16719,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16720,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16721,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16722,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16734,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16737,1472,LABORATORIOS,1,759,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16738,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16739,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16740,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16741,1472,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
16742,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16743,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16744,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16745,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16746,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16747,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16748,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16749,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16750,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16751,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16752,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16753,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16754,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16755,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16756,509,LABORATORIOS,1,759,CALIBRACIÓN,TECNOESCALA S.A.
16765,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16766,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16767,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16768,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16769,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16770,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16771,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16772,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16773,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16774,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16775,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16776,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16777,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16778,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16779,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16780,1268,INSPECCIÓN,7,259,INSPECCION,SNAPPIPE
16781,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16782,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16783,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16784,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16785,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16786,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16787,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16788,1268,INSPECCIÓN,7,261,INSPECCION,SNAPPIPE
16789,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16790,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16791,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16792,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16793,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16794,400,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO CENTRAL DE CONTROL DE CALIDAD -L3C- EPMAPS
16795,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16796,1268,INSPECCIÓN,7,259,INSPECCION,SNAPPIPE
16797,1268,INSPECCIÓN,7,261,INSPECCION,SNAPPIPE
16798,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16799,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16800,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16801,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16803,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16805,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16806,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16807,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16809,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16810,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16812,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16814,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16815,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16816,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16817,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16818,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16819,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16820,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16821,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16822,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16823,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16824,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16825,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16826,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16827,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16828,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16829,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16830,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16831,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16832,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16833,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16834,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16835,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16836,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16837,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16838,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16839,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16840,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16841,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16842,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16843,711,INSPECCIÓN,7,259,INSPECCION,JFW SERVICIOS DE INSPECCIÓN Y CERTIFICACIÓN CÍA LTDA.
16844,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16845,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16846,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16847,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16848,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16849,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16850,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16851,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16852,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16853,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16854,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16855,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16856,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16857,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16858,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16859,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16860,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16861,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16862,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16863,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16864,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16865,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16866,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16867,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16868,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16869,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16870,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16871,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16872,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16873,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16874,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16875,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16876,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16877,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16878,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16879,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16880,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16881,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16882,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16883,1012,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
16884,1044,LABORATORIOS,12,1865,ENSAYOS,EP-EMAPA-A
16885,1044,LABORATORIOS,12,1865,ENSAYOS,EP-EMAPA-A
16886,1044,LABORATORIOS,12,1865,ENSAYOS,EP-EMAPA-A
16887,1044,LABORATORIOS,12,1865,ENSAYOS,EP-EMAPA-A
16888,1044,LABORATORIOS,12,1865,ENSAYOS,EP-EMAPA-A
16900,716,INSPECCIÓN,7,261,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16902,716,INSPECCIÓN,7,261,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16903,716,INSPECCIÓN,7,261,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16904,716,INSPECCIÓN,7,261,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16905,716,INSPECCIÓN,7,261,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16907,716,INSPECCIÓN,7,259,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16909,716,INSPECCIÓN,7,259,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16910,716,INSPECCIÓN,7,259,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16911,716,INSPECCIÓN,7,259,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16912,716,INSPECCIÓN,7,259,INSPECCION,ECI PRUEBAS&INSPECCION CIA. LITDA.
16920,1402,INSPECCIÓN,7,259,INSPECCION,SAIS ECUADOR S.A.
16923,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16924,199,CERTIFICACIÓN,9,193,SISTEMAS DE INOCUIDAD ALIMENTARIA,ICONTEC
16925,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16926,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16927,199,CERTIFICACIÓN,9,193,SISTEMAS DE INOCUIDAD ALIMENTARIA,ICONTEC
16928,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16929,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16930,199,CERTIFICACIÓN,9,193,SISTEMAS DE INOCUIDAD ALIMENTARIA,ICONTEC
16931,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16932,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16933,199,CERTIFICACIÓN,9,193,SISTEMAS DE INOCUIDAD ALIMENTARIA,ICONTEC
16934,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16935,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16936,199,CERTIFICACIÓN,9,193,SISTEMAS DE INOCUIDAD ALIMENTARIA,ICONTEC
16937,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16938,199,CERTIFICACIÓN,9,193,SISTEMAS DE INOCUIDAD ALIMENTARIA,ICONTEC
16939,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16940,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16941,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16942,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16943,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16944,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16945,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16946,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16947,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16948,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16949,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16950,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16951,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16952,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16953,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16954,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16955,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16956,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16957,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16958,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16959,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16960,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16961,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16962,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16963,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16964,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16965,194,CERTIFICACIÓN,4,107,SISTEMAS DE GESTIÓN DE CALIDAD,ICONTEC
16968,593,LABORATORIOS,12,1865,ENSAYOS,LIAA-GADMA
16969,593,LABORATORIOS,12,1865,ENSAYOS,LIAA-GADMA
16973,639,INSPECCIÓN,7,261,INSPECCION,ADEMINSA DEL ECUADOR S.A.
16974,639,INSPECCIÓN,7,261,INSPECCION,ADEMINSA DEL ECUADOR S.A.
16975,639,INSPECCIÓN,7,261,INSPECCION,ADEMINSA DEL ECUADOR S.A.
16979,639,INSPECCIÓN,7,261,INSPECCION,ADEMINSA DEL ECUADOR S.A.
16980,639,INSPECCIÓN,7,259,INSPECCION,ADEMINSA DEL ECUADOR S.A.
16981,639,INSPECCIÓN,7,259,INSPECCION,ADEMINSA DEL ECUADOR S.A.
16982,639,INSPECCIÓN,7,259,INSPECCION,ADEMINSA DEL ECUADOR S.A.
16986,639,INSPECCIÓN,7,259,INSPECCION,ADEMINSA DEL ECUADOR S.A.
17000,941,LABORATORIOS,12,2012,ENSAYOS,LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 07 PAYAMINO
17007,941,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 07 PAYAMINO
17010,941,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 07 PAYAMINO
